Team,Year,Total_game,variable,value,value_per_game,z_score,gender
High Point,2015,17,Goal Differential,18,1.0588235294117647,0.3982633932289091,Male
Navy,2015,14,Goal Differential,17,1.2142857142857142,0.4461588998561327,Male
Bucknell,2015,15,Goal Differential,-5,-0.3333333333333333,-0.030638711162625638,Male
Fairfield,2015,15,Goal Differential,32,2.1333333333333333,0.729303327322657,Male
Princeton,2015,15,Goal Differential,18,1.2,0.4417576911390365,Male
Detroit Mercy,2015,14,Goal Differential,-4,-0.2857142857142857,-0.015968015438971535,Male
Air Force,2015,15,Goal Differential,14,0.9333333333333333,0.35960179508657353,Male
Bryant,2015,18,Goal Differential,1,0.05555555555555555,0.08917197058054954,Male
Harvard,2015,14,Goal Differential,0,0.0,0.07205615890295308,Male
Hobart,2015,14,Goal Differential,-13,-0.9285714285714286,-0.21402240770830194,Male
Drexel,2015,15,Goal Differential,-17,-1.1333333333333333,-0.2771063993200146,Male
Hartford,2015,15,Goal Differential,-19,-1.2666666666666666,-0.31818434734624607,Male
Loyola,2015,15,Goal Differential,13,0.8666666666666667,0.3390628210734578,Male
Quinnipiac,2015,15,Goal Differential,-28,-1.8666666666666667,-0.5030351134642878,Male
Lehigh,2015,16,Goal Differential,2,0.125,0.1105667351775451,Male
Holy Cross,2015,13,Goal Differential,-34,-2.6153846153846154,-0.7337035908423569,Male
Penn,2015,13,Goal Differential,-21,-1.6153846153846154,-0.42561898064562076,Male
Sacred Heart,2015,13,Goal Differential,-40,-3.076923076923077,-0.8758964878562352,Male
Boston University,2015,14,Goal Differential,10,0.7142857142857143,0.29211659475776464,Male
Monmouth,2015,14,Goal Differential,-14,-1.0,-0.2360284512937831,Male
Villanova,2015,14,Goal Differential,-14,-1.0,-0.2360284512937831,Male
Vermont,2015,16,Goal Differential,-34,-2.125,-0.5826236377651113,Male
Dartmouth,2015,13,Goal Differential,-47,-3.6153846153846154,-1.041788201039093,Male
Mercer,2015,13,Goal Differential,-33,-2.5384615384615383,-0.7100047746733773,Male
Michigan,2015,13,Goal Differential,-22,-1.6923076923076923,-0.44931779681460043,Male
UMBC,2015,13,Goal Differential,-20,-1.5384615384615385,-0.4019201644766411,Male
Hofstra,2015,14,Goal Differential,21,1.5,0.5341830741980573,Male
Penn State,2015,14,Goal Differential,-13,-0.9285714285714286,-0.21402240770830194,Male
Providence,2015,14,Goal Differential,-39,-2.7857142857142856,-0.786179540930812,Male
Siena,2015,14,Goal Differential,-32,-2.2857142857142856,-0.632137235832444,Male
Delaware,2015,15,Goal Differential,-24,-1.6,-0.4208792174118248,Male
Mount St Mary's,2015,15,Goal Differential,-23,-1.5333333333333334,-0.4003402433987091,Male
Rutgers,2015,15,Goal Differential,1,0.06666666666666667,0.09259513291606883,Male
UMass,2015,15,Goal Differential,-15,-1.0,-0.2360284512937831,Male
Bellarmine,2015,12,Goal Differential,3,0.25,0.14907731145213712,Male
Jacksonville,2015,12,Goal Differential,-39,-3.25,-0.9292188242364396,Male
Binghamton,2015,13,Goal Differential,0,0.0,0.07205615890295308,Male
Furman,2015,13,Goal Differential,-26,-2.0,-0.5441130614905193,Male
Wagner,2015,13,Goal Differential,-14,-1.0769230769230769,-0.2597272674627628,Male
Lafayette,2015,14,Goal Differential,-44,-3.142857142857143,-0.8962097588582177,Male
Robert Morris,2015,14,Goal Differential,-25,-1.7857142857142858,-0.47809493073407583,Male
St. John's,2015,14,Goal Differential,-30,-2.142857142857143,-0.5881251486614816,Male
Canisius,2015,15,Goal Differential,-47,-3.1333333333333333,-0.8932756197134869,Male
UMass Lowell,2015,14,Goal Differential,-112,-8.0,-2.3926207226709364,Male
Manhattan,2015,15,Goal Differential,-144,-9.6,-2.885556098985714,Male
VMI,2015,15,Goal Differential,-153,-10.2,-3.070406865103756,Male
NJIT,2015,12,Goal Differential,-105,-8.75,-2.6236841803184885,Male
Maryland,2019,23,Win,22,0.9565217391304348,2.089363961606665,Female
Boston College,2019,24,Win,22,0.9166666666666666,1.9129586225066648,Female
Jacksonville,2019,21,Win,17,0.8095238095238095,1.4387260875235488,Female
North Carolina,2019,21,Win,17,0.8095238095238095,1.4387260875235488,Female
Richmond,2019,21,Win,17,0.8095238095238095,1.4387260875235488,Female
Mount St Mary's,2019,19,Win,16,0.8421052631578947,1.5829371507932681,Female
Denver,2019,20,Win,16,0.8,1.3965720844139387,Female
James Madison,2019,20,Win,16,0.8,1.3965720844139387,Female
Michigan,2019,20,Win,16,0.8,1.3965720844139387,Female
Princeton,2019,20,Win,16,0.8,1.3965720844139387,Female
USC,2019,20,Win,16,0.8,1.3965720844139387,Female
Wagner,2019,20,Win,16,0.8,1.3965720844139387,Female
Loyola,2019,21,Win,16,0.7619047619047619,1.2279560719754967,Female
Navy,2019,21,Win,16,0.7619047619047619,1.2279560719754967,Female
Northwestern,2019,21,Win,16,0.7619047619047619,1.2279560719754967,Female
Stony Brook,2019,21,Win,16,0.7619047619047619,1.2279560719754967,Female
Syracuse,2019,21,Win,16,0.7619047619047619,1.2279560719754967,Female
Fairfield,2019,19,Win,15,0.7894736842105263,1.349980817819106,Female
UMass,2019,19,Win,15,0.7894736842105263,1.349980817819106,Female
High Point,2019,20,Win,15,0.75,1.175263568088484,Female
Army,2019,19,Win,14,0.7368421052631579,1.1170244848449433,Female
Liberty,2019,19,Win,14,0.7368421052631579,1.1170244848449433,Female
Notre Dame,2019,19,Win,14,0.7368421052631579,1.1170244848449433,Female
Florida,2019,21,Win,14,0.6666666666666666,0.8064160408793934,Female
Stanford,2019,19,Win,13,0.6842105263157895,0.8840681518707811,Female
Virginia,2019,20,Win,13,0.65,0.7326465354375755,Female
Robert Morris,2019,17,Win,12,0.7058823529411765,0.9799913478013187,Female
Coastal Carolina,2019,18,Win,12,0.6666666666666666,0.8064160408793934,Female
Monmouth,2019,18,Win,12,0.6666666666666666,0.8064160408793934,Female
Penn,2019,18,Win,12,0.6666666666666666,0.8064160408793934,Female
Cincinnati,2019,19,Win,12,0.631578947368421,0.6511118188966185,Female
Hofstra,2019,19,Win,12,0.631578947368421,0.6511118188966185,Female
Siena,2019,19,Win,12,0.631578947368421,0.6511118188966185,Female
Georgetown,2019,21,Win,12,0.5714285714285714,0.38487600978329,Female
Dartmouth,2019,17,Win,11,0.6470588235294118,0.7196283874184313,Female
Manhattan,2019,17,Win,11,0.6470588235294118,0.7196283874184313,Female
Boston University,2019,18,Win,11,0.6111111111111112,0.5605176894066668,Female
George Mason,2019,18,Win,11,0.6111111111111112,0.5605176894066668,Female
San Diego State,2019,18,Win,11,0.6111111111111112,0.5605176894066668,Female
UAlbany,2019,18,Win,11,0.6111111111111112,0.5605176894066668,Female
Colorado,2019,19,Win,11,0.5789473684210527,0.4181554859224563,Female
Duke,2019,19,Win,11,0.5789473684210527,0.4181554859224563,Female
Furman,2019,19,Win,11,0.5789473684210527,0.4181554859224563,Female
Saint Joseph's,2019,19,Win,11,0.5789473684210527,0.4181554859224563,Female
Vanderbilt,2019,16,Win,10,0.625,0.6219922772748483,Female
New Hampshire,2019,17,Win,10,0.5882352941176471,0.4592654270355438,Female
Johns Hopkins,2019,18,Win,10,0.5555555555555556,0.3146193379339397,Female
Villanova,2019,18,Win,10,0.5555555555555556,0.3146193379339397,Female
Mercer,2019,20,Win,10,0.5,0.06872098646121257,Female
Duquesne,2019,17,Win,9,0.5294117647058824,0.19890246665265632,Female
Ohio State,2019,17,Win,9,0.5294117647058824,0.19890246665265632,Female
UC Davis,2019,17,Win,9,0.5294117647058824,0.19890246665265632,Female
Marquette,2019,18,Win,9,0.5,0.06872098646121257,Female
Brown,2019,15,Win,8,0.5333333333333333,0.21625999734484874,Female
Vermont,2019,15,Win,8,0.5333333333333333,0.21625999734484874,Female
Cornell,2019,16,Win,8,0.5,0.06872098646121257,Female
Bryant,2019,17,Win,8,0.47058823529411764,-0.06146049373023116,Female
Davidson,2019,17,Win,8,0.47058823529411764,-0.06146049373023116,Female
Lehigh,2019,17,Win,8,0.47058823529411764,-0.06146049373023116,Female
Longwood,2019,17,Win,8,0.47058823529411764,-0.06146049373023116,Female
Penn State,2019,17,Win,8,0.47058823529411764,-0.06146049373023116,Female
Colgate,2019,18,Win,8,0.4444444444444444,-0.17717736501151454,Female
Detroit Mercy,2019,18,Win,8,0.4444444444444444,-0.17717736501151454,Female
Kennesaw State,2019,18,Win,8,0.4444444444444444,-0.17717736501151454,Female
Marist,2019,18,Win,8,0.4444444444444444,-0.17717736501151454,Female
Virginia Tech,2019,18,Win,8,0.4444444444444444,-0.17717736501151454,Female
Winthrop,2019,19,Win,8,0.42105263157894735,-0.28071351300003117,Female
Fresno State,2019,14,Win,7,0.5,0.06872098646121257,Female
American,2019,17,Win,7,0.4117647058823529,-0.32182345411311863,Female
Delaware,2019,17,Win,7,0.4117647058823529,-0.32182345411311863,Female
Towson,2019,17,Win,7,0.4117647058823529,-0.32182345411311863,Female
Central Michigan,2019,18,Win,7,0.3888888888888889,-0.4230757164842414,Female
VCU,2019,18,Win,7,0.3888888888888889,-0.4230757164842414,Female
California,2019,19,Win,7,0.3684210526315789,-0.5136698459741935,Female
Harvard,2019,15,Win,6,0.4,-0.3738960461896959,Female
William and Mary,2019,15,Win,6,0.4,-0.3738960461896959,Female
Yale,2019,15,Win,6,0.4,-0.3738960461896959,Female
Drexel,2019,16,Win,6,0.375,-0.4845503043524232,Female
Gardner-Webb,2019,16,Win,6,0.375,-0.4845503043524232,Female
Campbell,2019,17,Win,6,0.35294117647058826,-0.5821864144960058,Female
Temple,2019,17,Win,6,0.35294117647058826,-0.5821864144960058,Female
Arizona State,2019,18,Win,6,0.3333333333333333,-0.6689740679569685,Female
Elon,2019,18,Win,6,0.3333333333333333,-0.6689740679569685,Female
UMBC,2019,18,Win,6,0.3333333333333333,-0.6689740679569685,Female
Saint Francis,2019,15,Win,5,0.3333333333333333,-0.6689740679569685,Female
La Salle,2019,16,Win,5,0.3125,-0.761185949759241,Female
Quinnipiac,2019,16,Win,5,0.3125,-0.761185949759241,Female
Rutgers,2019,16,Win,5,0.3125,-0.761185949759241,Female
East Carolina,2019,17,Win,5,0.29411764705882354,-0.8425493748788934,Female
George Washington,2019,17,Win,5,0.29411764705882354,-0.8425493748788934,Female
Lafayette,2019,17,Win,5,0.29411764705882354,-0.8425493748788934,Female
Niagara,2019,17,Win,5,0.29411764705882354,-0.8425493748788934,Female
UMass Lowell,2019,17,Win,5,0.29411764705882354,-0.8425493748788934,Female
Louisville,2019,18,Win,5,0.2777777777777778,-0.9148724194296953,Female
Columbia,2019,15,Win,4,0.26666666666666666,-0.9640520897242408,Female
Holy Cross,2019,16,Win,4,0.25,-1.037821595166059,Female
Bucknell,2019,17,Win,4,0.23529411764705882,-1.1029123352617807,Female
Old Dominion,2019,17,Win,4,0.23529411764705882,-1.1029123352617807,Female
Stetson,2019,17,Win,4,0.23529411764705882,-1.1029123352617807,Female
Wofford,2019,17,Win,4,0.23529411764705882,-1.1029123352617807,Female
Radford,2019,14,Win,3,0.21428571428571427,-1.1958991068270977,Female
Butler,2019,17,Win,3,0.17647058823529413,-1.363275295644668,Female
UConn,2019,17,Win,3,0.17647058823529413,-1.363275295644668,Female
Canisius,2019,18,Win,3,0.16666666666666666,-1.4066691223751495,Female
Oregon,2019,18,Win,3,0.16666666666666666,-1.4066691223751495,Female
Central Connecticut,2019,16,Win,2,0.125,-1.5910928859796947,Female
Sacred Heart,2019,16,Win,2,0.125,-1.5910928859796947,Female
Binghamton,2019,17,Win,2,0.11764705882352941,-1.6236382560275555,Female
Kent State,2019,17,Win,2,0.11764705882352941,-1.6236382560275555,Female
Delaware State,2019,12,Win,1,0.08333333333333333,-1.77551664958424,Female
Hartford,2019,17,Win,1,0.058823529411764705,-1.884001216410443,Female
Iona,2019,17,Win,1,0.058823529411764705,-1.884001216410443,Female
Presbyterian,2019,17,Win,1,0.058823529411764705,-1.884001216410443,Female
Saint Bonaventure,2019,17,Win,1,0.058823529411764705,-1.884001216410443,Female
Howard,2019,14,Win,0,0.0,-2.1443641767933306,Female
James Madison,2018,23,Win,22,0.9565217391304348,2.1951621432002955,Female
Boston College,2018,24,Win,22,0.9166666666666666,2.010244784085587,Female
Stony Brook,2018,21,Win,20,0.9523809523809523,2.17594995004552,Female
Maryland,2018,22,Win,20,0.9090909090909091,1.975095203427419,Female
Navy,2018,22,Win,18,0.8181818181818182,1.5533002355294068,Female
High Point,2018,20,Win,17,0.85,1.700928474293711,Female
Florida,2018,21,Win,17,0.8095238095238095,1.5131292862057864,Female
North Carolina,2018,21,Win,17,0.8095238095238095,1.5131292862057864,Female
Jacksonville,2018,20,Win,16,0.8,1.4689412419498042,Female
Richmond,2018,20,Win,16,0.8,1.4689412419498042,Female
Loyola,2018,21,Win,16,0.7619047619047619,1.292189064925875,Female
Towson,2018,21,Win,16,0.7619047619047619,1.292189064925875,Female
Stanford,2018,20,Win,15,0.75,1.2369540096058973,Female
Northwestern,2018,21,Win,15,0.7142857142857143,1.0712488436459637,Female
Penn,2018,19,Win,14,0.7368421052631579,1.1759047379364478,Female
UMass,2018,19,Win,14,0.7368421052631579,1.1759047379364478,Female
Colorado,2018,20,Win,14,0.7,1.0049667772619901,Female
Wagner,2018,20,Win,14,0.7,1.0049667772619901,Female
Winthrop,2018,20,Win,14,0.7,1.0049667772619901,Female
Virginia Tech,2018,21,Win,14,0.6666666666666666,0.8503086223660522,Female
Liberty,2018,18,Win,13,0.7222222222222222,1.1080722138592822,Female
Lehigh,2018,19,Win,13,0.6842105263157895,0.9317076512586514,Female
Princeton,2018,19,Win,13,0.6842105263157895,0.9317076512586514,Female
Denver,2018,20,Win,13,0.65,0.7729795449180835,Female
Fairfield,2018,20,Win,13,0.65,0.7729795449180835,Female
Bryant,2018,18,Win,12,0.6666666666666666,0.8503086223660522,Female
Georgetown,2018,19,Win,12,0.631578947368421,0.6875105645808544,Female
Saint Joseph's,2018,19,Win,12,0.631578947368421,0.6875105645808544,Female
Dartmouth,2018,16,Win,11,0.6875,0.9469699691760136,Female
UMBC,2018,17,Win,11,0.6470588235294118,0.7593332371331478,Female
Central Michigan,2018,18,Win,11,0.6111111111111112,0.5925450308728227,Female
George Mason,2018,18,Win,11,0.6111111111111112,0.5925450308728227,Female
Davidson,2018,19,Win,11,0.5789473684210527,0.4433134779030579,Female
San Diego State,2018,19,Win,11,0.5789473684210527,0.4433134779030579,Female
Canisius,2018,20,Win,11,0.55,0.3090050802302698,Female
Army,2018,17,Win,10,0.5882352941176471,0.4864070814344338,Female
Colgate,2018,17,Win,10,0.5882352941176471,0.4864070814344338,Female
Marist,2018,17,Win,10,0.5882352941176471,0.4864070814344338,Female
Mount St Mary's,2018,17,Win,10,0.5882352941176471,0.4864070814344338,Female
Boston University,2018,18,Win,10,0.5555555555555556,0.3347814393795927,Female
Detroit Mercy,2018,18,Win,10,0.5555555555555556,0.3347814393795927,Female
Marquette,2018,18,Win,10,0.5555555555555556,0.3347814393795927,Female
USC,2018,18,Win,10,0.5555555555555556,0.3347814393795927,Female
Coastal Carolina,2018,19,Win,10,0.5263157894736842,0.1991163912252609,Female
Johns Hopkins,2018,19,Win,10,0.5263157894736842,0.1991163912252609,Female
Notre Dame,2018,19,Win,10,0.5263157894736842,0.1991163912252609,Female
Penn State,2018,20,Win,10,0.5,0.07701784788636266,Female
Virginia,2018,20,Win,10,0.5,0.07701784788636266,Female
Brown,2018,15,Win,9,0.6,0.5409923125741763,Female
Villanova,2018,16,Win,9,0.5625,0.3670018883162463,Female
George Washington,2018,17,Win,9,0.5294117647058824,0.2134809257357197,Female
Temple,2018,17,Win,9,0.5294117647058824,0.2134809257357197,Female
Fresno State,2018,18,Win,9,0.5,0.07701784788636266,Female
Oregon,2018,18,Win,9,0.5,0.07701784788636266,Female
Robert Morris,2018,18,Win,9,0.5,0.07701784788636266,Female
UAlbany,2018,18,Win,9,0.5,0.07701784788636266,Female
Campbell,2018,19,Win,9,0.47368421052631576,-0.045080695452535825,Female
Syracuse,2018,19,Win,9,0.47368421052631576,-0.045080695452535825,Female
Mercer,2018,20,Win,9,0.45,-0.15496938445754418,Female
UC Davis,2018,14,Win,8,0.5714285714285714,0.40842817980622953,Female
Binghamton,2018,17,Win,8,0.47058823529411764,-0.05944522996299437,Female
Cincinnati,2018,17,Win,8,0.47058823529411764,-0.05944522996299437,Female
Duke,2018,17,Win,8,0.47058823529411764,-0.05944522996299437,Female
Hofstra,2018,17,Win,8,0.47058823529411764,-0.05944522996299437,Female
UConn,2018,17,Win,8,0.47058823529411764,-0.05944522996299437,Female
Vanderbilt,2018,17,Win,8,0.47058823529411764,-0.05944522996299437,Female
Delaware,2018,18,Win,8,0.4444444444444444,-0.18074574360686735,Female
Iona,2018,18,Win,8,0.4444444444444444,-0.18074574360686735,Female
Monmouth,2018,18,Win,8,0.4444444444444444,-0.18074574360686735,Female
Niagara,2018,18,Win,8,0.4444444444444444,-0.18074574360686735,Female
Furman,2018,19,Win,8,0.42105263157894735,-0.28927778213033256,Female
Cornell,2018,15,Win,7,0.4666666666666667,-0.07764030700957524,Female
Yale,2018,15,Win,7,0.4666666666666667,-0.07764030700957524,Female
La Salle,2018,17,Win,7,0.4117647058823529,-0.33237138566170843,Female
Michigan,2018,17,Win,7,0.4117647058823529,-0.33237138566170843,Female
Rutgers,2018,17,Win,7,0.4117647058823529,-0.33237138566170843,Female
Saint Francis,2018,17,Win,7,0.4117647058823529,-0.33237138566170843,Female
Kennesaw State,2018,18,Win,7,0.3888888888888889,-0.4385093351000971,Female
Longwood,2018,18,Win,7,0.3888888888888889,-0.4385093351000971,Female
VCU,2018,18,Win,7,0.3888888888888889,-0.4385093351000971,Female
Harvard,2018,15,Win,6,0.4,-0.38695661680145105,Female
Columbia,2018,16,Win,6,0.375,-0.5029502329734046,Female
Louisville,2018,17,Win,6,0.35294117647058826,-0.6052975413604222,Female
New Hampshire,2018,17,Win,6,0.35294117647058826,-0.6052975413604222,Female
Radford,2018,17,Win,6,0.35294117647058826,-0.6052975413604222,Female
Vermont,2018,17,Win,6,0.35294117647058826,-0.6052975413604222,Female
Arizona State,2018,18,Win,6,0.3333333333333333,-0.6962729265933271,Female
California,2018,18,Win,6,0.3333333333333333,-0.6962729265933271,Female
Holy Cross,2018,18,Win,6,0.3333333333333333,-0.6962729265933271,Female
Ohio State,2018,15,Win,5,0.3333333333333333,-0.6962729265933271,Female
Manhattan,2018,16,Win,5,0.3125,-0.7929342734032883,Female
Quinnipiac,2018,16,Win,5,0.3125,-0.7929342734032883,Female
Lafayette,2018,17,Win,5,0.29411764705882354,-0.8782236970591363,Female
Siena,2018,17,Win,5,0.29411764705882354,-0.8782236970591363,Female
Old Dominion,2018,18,Win,5,0.2777777777777778,-0.9540365180865569,Female
Elon,2018,15,Win,4,0.26666666666666666,-1.005589236385203,Female
