GeoName,Description,years,value_x,value_y,difference
Rhode Island,Goods,2017,99.5,99.3,0.20140986908358796
South Carolina,Goods,2017,95.9,99.3,-3.4239677744209382
South Dakota,Goods,2017,95.0,99.3,-4.330312185297077
Tennessee,Goods,2017,95.7,99.3,-3.625377643504526
Texas,Goods,2017,96.9,99.3,-2.4169184290030126
Utah,Goods,2017,94.4,99.3,-4.934541792547827
Vermont,Goods,2017,99.5,99.3,0.20140986908358796
Virginia,Goods,2017,98.9,99.3,-0.4028197381671616
Washington,Goods,2017,105.9,99.3,6.646525679758317
West Virginia,Goods,2017,94.5,99.3,-4.833836858006039
Wisconsin,Goods,2017,96.2,99.3,-3.1218529707955636
Wyoming,Goods,2017,96.8,99.3,-2.5176233635448138
United States,Rents,2017,101.3,101.3,0.0
Alabama,Rents,2017,63.1,101.3,-37.70977295162882
Alaska,Rents,2017,132.0,101.3,30.30602171767029
Arizona,Rents,2017,92.9,101.3,-8.292201382033555
Arkansas,Rents,2017,62.0,101.3,-38.79565646594274
California,Rents,2017,150.5,101.3,48.56860809476802
Colorado,Rents,2017,120.6,101.3,19.052319842053304
Connecticut,Rents,2017,113.1,101.3,11.648568608094765
Delaware,Rents,2017,97.0,101.3,-4.244817374136226
District of Columbia,Rents,2017,154.5,101.3,52.5172754195459
Florida,Rents,2017,106.7,101.3,5.330700888450154
Georgia,Rents,2017,81.5,101.3,-19.54590325765054
Hawaii,Rents,2017,156.3,101.3,54.29417571569597
Idaho,Rents,2017,77.7,101.3,-23.29713721618953
Illinois,Rents,2017,97.4,101.3,-3.849950641658432
Indiana,Rents,2017,73.8,101.3,-27.14708785784798
Iowa,Rents,2017,75.2,101.3,-25.76505429417571
Kansas,Rents,2017,74.2,101.3,-26.752221125370184
Kentucky,Rents,2017,67.1,101.3,-33.76110562685094
Louisiana,Rents,2017,75.2,101.3,-25.76505429417571
Maine,Rents,2017,92.5,101.3,-8.68706811451135
Maryland,Rents,2017,121.7,101.3,20.13820335636723
Massachusetts,Rents,2017,121.7,101.3,20.13820335636723
Michigan,Rents,2017,81.0,101.3,-20.03948667324778
Minnesota,Rents,2017,96.0,101.3,-5.231984205330698
Mississippi,Rents,2017,62.7,101.3,-38.10463968410661
Missouri,Rents,2017,73.0,101.3,-27.936821322803553
Montana,Rents,2017,83.1,101.3,-17.96643632773939
Nebraska,Rents,2017,74.7,101.3,-26.258637709772948
Nevada,Rents,2017,96.7,101.3,-4.540967423494565
New Hampshire,Rents,2017,116.6,101.3,15.103652517275417
New Jersey,Rents,2017,129.9,101.3,28.232971372161902
New Mexico,Rents,2017,80.1,101.3,-20.927936821322806
New York,Rents,2017,131.7,101.3,30.009871668311938
North Carolina,Rents,2017,79.7,101.3,-21.322803553800586
North Dakota,Rents,2017,78.2,101.3,-22.803553800592294
Ohio,Rents,2017,72.0,101.3,-28.923988153998025
Oklahoma,Rents,2017,69.9,101.3,-30.997038499506406
Oregon,Rents,2017,106.4,101.3,5.034550839091815
Pennsylvania,Rents,2017,86.4,101.3,-14.708785784797623
Rhode Island,Rents,2017,94.8,101.3,-6.416584402764067
South Carolina,Rents,2017,77.2,101.3,-23.790720631786765
South Dakota,Rents,2017,70.2,101.3,-30.700888450148074
Tennessee,Rents,2017,76.2,101.3,-24.777887462981237
Texas,Rents,2017,94.4,101.3,-6.811451135241847
Utah,Rents,2017,93.9,101.3,-7.305034550839083
Vermont,Rents,2017,116.4,101.3,14.906219151036534
Virginia,Rents,2017,108.8,101.3,7.4037512339585385
Washington,Rents,2017,119.4,101.3,17.86771964461995
West Virginia,Rents,2017,61.4,101.3,-39.387956564659426
Wisconsin,Rents,2017,84.2,101.3,-16.880552813425464
Wyoming,Rents,2017,85.6,101.3,-15.498519249753212
United States,Other,2017,99.9,99.9,0.0
Alabama,Other,2017,90.4,99.9,-9.50950950950951
Alaska,Other,2017,98.5,99.9,-1.401401401401407
Arizona,Other,2017,99.5,99.9,-0.40040040040040603
Arkansas,Other,2017,91.1,99.9,-8.80880880880882
California,Other,2017,107.9,99.9,8.008008008008009
Colorado,Other,2017,96.0,99.9,-3.9039039039039096
Connecticut,Other,2017,106.0,99.9,6.1061061061061
Delaware,Other,2017,103.5,99.9,3.603603603603598
District of Columbia,Other,2017,107.2,99.9,7.307307307307304
Florida,Other,2017,98.7,99.9,-1.2012012012012039
Georgia,Other,2017,96.6,99.9,-3.303303303303314
Hawaii,Other,2017,103.8,99.9,3.903903903903895
Idaho,Other,2017,95.7,99.9,-4.204204204204206
Illinois,Other,2017,97.6,99.9,-2.3023023023023135
Indiana,Other,2017,92.0,99.9,-7.907907907907913
Iowa,Other,2017,91.9,99.9,-8.008008008008009
Kansas,Other,2017,93.0,99.9,-6.9069069069069124
Kentucky,Other,2017,90.6,99.9,-9.30930930930932
Louisiana,Other,2017,91.1,99.9,-8.80880880880882
Maine,Other,2017,103.7,99.9,3.8038038038038007
Maryland,Other,2017,105.4,99.9,5.505505505505505
Massachusetts,Other,2017,109.3,99.9,9.4094094094094
Michigan,Other,2017,95.0,99.9,-4.90490490490491
Minnesota,Other,2017,95.2,99.9,-4.7047047047047075
Mississippi,Other,2017,90.2,99.9,-9.709709709709712
Missouri,Other,2017,91.7,99.9,-8.20820820820821
Montana,Other,2017,94.4,99.9,-5.505505505505505
Nebraska,Other,2017,91.9,99.9,-8.008008008008009
Nevada,Other,2017,98.0,99.9,-1.9019019019019077
New Hampshire,Other,2017,107.3,99.9,7.407407407407399
New Jersey,Other,2017,117.8,99.9,17.917917917917908
New Mexico,Other,2017,97.1,99.9,-2.802802802802814
New York,Other,2017,114.7,99.9,14.814814814814811
North Carolina,Other,2017,94.8,99.9,-5.105105105105114
North Dakota,Other,2017,91.9,99.9,-8.008008008008009
Ohio,Other,2017,91.6,99.9,-8.30830830830832
Oklahoma,Other,2017,91.1,99.9,-8.80880880880882
Oregon,Other,2017,97.7,99.9,-2.202202202202205
Pennsylvania,Other,2017,100.5,99.9,0.6006006006005948
Rhode Island,Other,2017,103.5,99.9,3.603603603603598
South Carolina,Other,2017,94.8,99.9,-5.105105105105114
South Dakota,Other,2017,91.8,99.9,-8.108108108108116
Tennessee,Other,2017,90.3,99.9,-9.609609609609619
Texas,Other,2017,97.3,99.9,-2.602602602602611
Utah,Other,2017,97.4,99.9,-2.5025025025025025
Vermont,Other,2017,103.5,99.9,3.603603603603598
Virginia,Other,2017,100.3,99.9,0.4004004004003918
Washington,Other,2017,102.7,99.9,2.8028028028027996
West Virginia,Other,2017,95.8,99.9,-4.104104104104112
Wisconsin,Other,2017,92.3,99.9,-7.607607607607616
Wyoming,Other,2017,94.7,99.9,-5.205205205205208
United States,All items,2018,100.0,100.0,0.0
Alabama,All items,2018,85.9,100.0,-14.099999999999993
Alaska,All items,2018,105.7,100.0,5.700000000000003
Arizona,All items,2018,96.4,100.0,-3.5999999999999943
Arkansas,All items,2018,84.7,100.0,-15.299999999999997
California,All items,2018,116.2,100.0,16.200000000000003
Colorado,All items,2018,101.3,100.0,1.2999999999999972
Connecticut,All items,2018,105.5,100.0,5.5
Delaware,All items,2018,98.7,100.0,-1.2999999999999972
District of Columbia,All items,2018,115.2,100.0,15.200000000000003
Florida,All items,2018,100.7,100.0,0.7000000000000028
Georgia,All items,2018,93.1,100.0,-6.900000000000006
Hawaii,All items,2018,118.5,100.0,18.5
Idaho,All items,2018,92.0,100.0,-8.0
Illinois,All items,2018,97.8,100.0,-2.200000000000003
Indiana,All items,2018,89.2,100.0,-10.799999999999997
Iowa,All items,2018,89.4,100.0,-10.599999999999994
Kansas,All items,2018,90.0,100.0,-10.0
Kentucky,All items,2018,87.5,100.0,-12.5
Louisiana,All items,2018,88.5,100.0,-11.5
Maine,All items,2018,100.6,100.0,0.5999999999999943
Maryland,All items,2018,107.7,100.0,7.700000000000003
Massachusetts,All items,2018,110.3,100.0,10.299999999999997
Michigan,All items,2018,92.3,100.0,-7.700000000000003
Minnesota,All items,2018,97.7,100.0,-2.299999999999997
Mississippi,All items,2018,85.6,100.0,-14.400000000000004
Missouri,All items,2018,88.7,100.0,-11.299999999999997
Montana,All items,2018,92.9,100.0,-7.099999999999993
Nebraska,All items,2018,89.6,100.0,-10.400000000000006
Nevada,All items,2018,96.8,100.0,-3.200000000000003
New Hampshire,All items,2018,106.4,100.0,6.400000000000006
New Jersey,All items,2018,116.1,100.0,16.099999999999994
New Mexico,All items,2018,90.5,100.0,-9.5
New York,All items,2018,116.7,100.0,16.700000000000003
North Carolina,All items,2018,91.7,100.0,-8.299999999999997
North Dakota,All items,2018,90.7,100.0,-9.299999999999997
Ohio,All items,2018,88.5,100.0,-11.5
Oklahoma,All items,2018,87.7,100.0,-12.299999999999997
Oregon,All items,2018,101.8,100.0,1.7999999999999972
Pennsylvania,All items,2018,97.1,100.0,-2.9000000000000057
Rhode Island,All items,2018,99.9,100.0,-0.09999999999999432
South Carolina,All items,2018,91.0,100.0,-9.0
South Dakota,All items,2018,88.1,100.0,-11.900000000000006
Tennessee,All items,2018,89.3,100.0,-10.700000000000003
Texas,All items,2018,96.5,100.0,-3.5000000000000004
Utah,All items,2018,96.0,100.0,-4.0
Vermont,All items,2018,103.7,100.0,3.7000000000000024
Virginia,All items,2018,101.6,100.0,1.5999999999999945
Washington,All items,2018,108.6,100.0,8.599999999999994
West Virginia,All items,2018,87.7,100.0,-12.299999999999997
Wisconsin,All items,2018,91.9,100.0,-8.099999999999994
Wyoming,All items,2018,92.3,100.0,-7.700000000000003
United States,Goods,2018,99.2,99.2,0.0
Alabama,Goods,2018,95.9,99.2,-3.3266129032258034
Alaska,Goods,2018,102.3,99.2,3.1249999999999942
Arizona,Goods,2018,94.9,99.2,-4.334677419354835
Arkansas,Goods,2018,94.7,99.2,-4.536290322580645
California,Goods,2018,104.8,99.2,5.645161290322575
Colorado,Goods,2018,97.2,99.2,-2.0161290322580645
Connecticut,Goods,2018,102.4,99.2,3.2258064516129057
Delaware,Goods,2018,98.3,99.2,-0.9072580645161348
District of Columbia,Goods,2018,105.1,99.2,5.947580645161281
Florida,Goods,2018,97.8,99.2,-1.4112903225806508
Georgia,Goods,2018,96.8,99.2,-2.4193548387096833
Hawaii,Goods,2018,111.8,99.2,12.7016129032258
Idaho,Goods,2018,96.2,99.2,-3.0241935483870965
Illinois,Goods,2018,99.0,99.2,-0.2016129032258093
Indiana,Goods,2018,96.1,99.2,-3.1250000000000084
Iowa,Goods,2018,94.9,99.2,-4.334677419354835
Kansas,Goods,2018,95.2,99.2,-4.032258064516129
Kentucky,Goods,2018,94.9,99.2,-4.334677419354835
Louisiana,Goods,2018,95.8,99.2,-3.4274193548387157
Maine,Goods,2018,99.4,99.2,0.2016129032258093
Maryland,Goods,2018,102.4,99.2,3.2258064516129057
Massachusetts,Goods,2018,102.8,99.2,3.6290322580645102
Michigan,Goods,2018,96.9,99.2,-2.318548387096771
Minnesota,Goods,2018,101.8,99.2,2.620967741935478
Mississippi,Goods,2018,94.5,99.2,-4.737903225806455
Missouri,Goods,2018,95.6,99.2,-3.629032258064525
Montana,Goods,2018,97.0,99.2,-2.2177419354838737
Nebraska,Goods,2018,94.9,99.2,-4.334677419354835
Nevada,Goods,2018,93.9,99.2,-5.342741935483867
New Hampshire,Goods,2018,101.4,99.2,2.2177419354838737
New Jersey,Goods,2018,103.6,99.2,4.435483870967733
New Mexico,Goods,2018,94.9,99.2,-4.334677419354835
New York,Goods,2018,108.2,99.2,9.07258064516129
North Carolina,Goods,2018,95.8,99.2,-3.4274193548387157
North Dakota,Goods,2018,94.9,99.2,-4.334677419354835
Ohio,Goods,2018,95.8,99.2,-3.4274193548387157
Oklahoma,Goods,2018,95.2,99.2,-4.032258064516129
Oregon,Goods,2018,101.8,99.2,2.620967741935478
Pennsylvania,Goods,2018,99.7,99.2,0.5040322580645161
Rhode Island,Goods,2018,99.4,99.2,0.2016129032258093
South Carolina,Goods,2018,95.9,99.2,-3.3266129032258034
South Dakota,Goods,2018,94.8,99.2,-4.435483870967747
Tennessee,Goods,2018,95.9,99.2,-3.3266129032258034
Texas,Goods,2018,96.7,99.2,-2.5201612903225805
Utah,Goods,2018,94.5,99.2,-4.737903225806455
Vermont,Goods,2018,99.3,99.2,0.1008064516128975
Virginia,Goods,2018,98.9,99.2,-0.3024193548387068
Washington,Goods,2018,105.8,99.2,6.653225806451607
West Virginia,Goods,2018,94.6,99.2,-4.637096774193557
Wisconsin,Goods,2018,96.2,99.2,-3.0241935483870965
Wyoming,Goods,2018,96.7,99.2,-2.5201612903225805
United States,Rents,2018,101.4,101.4,0.0
Alabama,Rents,2018,61.8,101.4,-39.053254437869825
Alaska,Rents,2018,125.9,101.4,24.161735700197237
Arizona,Rents,2018,94.3,101.4,-7.001972386587779
Arkansas,Rents,2018,60.8,101.4,-40.03944773175543
California,Rents,2018,152.6,101.4,50.49309664694279
Colorado,Rents,2018,120.7,101.4,19.03353057199211
Connecticut,Rents,2018,109.5,101.4,7.988165680473366
Delaware,Rents,2018,92.4,101.4,-8.875739644970414
District of Columbia,Rents,2018,146.2,101.4,44.181459566074935
Florida,Rents,2018,107.9,101.4,6.41025641025641
Georgia,Rents,2018,82.1,101.4,-19.03353057199212
Hawaii,Rents,2018,149.0,101.4,46.94280078895463
Idaho,Rents,2018,80.1,101.4,-21.005917159763325
Illinois,Rents,2018,96.5,101.4,-4.832347140039453
Indiana,Rents,2018,74.3,101.4,-26.72583826429981
Iowa,Rents,2018,74.3,101.4,-26.72583826429981
Kansas,Rents,2018,75.3,101.4,-25.73964497041421
Kentucky,Rents,2018,67.8,101.4,-33.13609467455622
Louisiana,Rents,2018,73.8,101.4,-27.21893491124261
Maine,Rents,2018,97.8,101.4,-3.550295857988174
Maryland,Rents,2018,119.2,101.4,17.554240631163704
Massachusetts,Rents,2018,124.0,101.4,22.28796844181459
Michigan,Rents,2018,80.2,101.4,-20.907297830374755
Minnesota,Rents,2018,94.7,101.4,-6.607495069033533
Mississippi,Rents,2018,63.2,101.4,-37.67258382642998
Missouri,Rents,2018,72.3,101.4,-28.698224852071014
Montana,Rents,2018,82.8,101.4,-18.343195266272197
Nebraska,Rents,2018,75.7,101.4,-25.345167652859963
Nevada,Rents,2018,99.3,101.4,-2.0710059171597717
New Hampshire,Rents,2018,113.7,101.4,12.130177514792896
New Jersey,Rents,2018,131.2,101.4,29.38856015779091
New Mexico,Rents,2018,76.4,101.4,-24.654832347140037
New York,Rents,2018,131.5,101.4,29.6844181459566
North Carolina,Rents,2018,79.0,101.4,-22.09072978303748
North Dakota,Rents,2018,80.9,101.4,-20.21696252465483
Ohio,Rents,2018,72.0,101.4,-28.99408284023669
Oklahoma,Rents,2018,70.2,101.4,-30.76923076923077
Oregon,Rents,2018,107.8,101.4,6.311637080867841
Pennsylvania,Rents,2018,87.3,101.4,-13.905325443786989
Rhode Island,Rents,2018,95.6,101.4,-5.719921104536501
South Carolina,Rents,2018,76.8,101.4,-24.260355029585806
South Dakota,Rents,2018,69.9,101.4,-31.06508875739645
Tennessee,Rents,2018,75.1,101.4,-25.936883629191332
Texas,Rents,2018,94.5,101.4,-6.804733727810657
Utah,Rents,2018,96.1,101.4,-5.2268244575936995
Vermont,Rents,2018,112.6,101.4,11.045364891518727
Virginia,Rents,2018,108.8,101.4,7.297830374753443
Washington,Rents,2018,123.8,101.4,22.090729783037467
West Virginia,Rents,2018,63.0,101.4,-37.8698224852071
Wisconsin,Rents,2018,83.7,101.4,-17.45562130177515
Wyoming,Rents,2018,80.7,101.4,-20.414201183431953
United States,Other,2018,99.9,99.9,0.0
Alabama,Other,2018,90.3,99.9,-9.609609609609619
Alaska,Other,2018,99.1,99.9,-0.8008008008008121
Arizona,Other,2018,99.7,99.9,-0.20020020020020302
Arkansas,Other,2018,91.1,99.9,-8.80880880880882
California,Other,2018,108.3,99.9,8.4084084084084
Colorado,Other,2018,96.0,99.9,-3.9039039039039096
Connecticut,Other,2018,106.3,99.9,6.406406406406398
Delaware,Other,2018,103.6,99.9,3.7037037037036926
District of Columbia,Other,2018,106.6,99.9,6.7067067067066946
Florida,Other,2018,99.1,99.9,-0.8008008008008121
Georgia,Other,2018,96.8,99.9,-3.1031031031031118
Hawaii,Other,2018,104.8,99.9,4.904904904904896
Idaho,Other,2018,95.9,99.9,-4.004004004004004
Illinois,Other,2018,97.4,99.9,-2.5025025025025025
Indiana,Other,2018,91.8,99.9,-8.108108108108116
Iowa,Other,2018,91.6,99.9,-8.30830830830832
Kansas,Other,2018,93.1,99.9,-6.806806806806817
Kentucky,Other,2018,90.7,99.9,-9.209209209209211
Louisiana,Other,2018,91.0,99.9,-8.908908908908913
Maine,Other,2018,103.6,99.9,3.7037037037036926
Maryland,Other,2018,104.8,99.9,4.904904904904896
Massachusetts,Other,2018,109.2,99.9,9.309309309309306
Michigan,Other,2018,94.7,99.9,-5.205205205205208
Minnesota,Other,2018,95.2,99.9,-4.7047047047047075
Mississippi,Other,2018,90.3,99.9,-9.609609609609619
Missouri,Other,2018,91.7,99.9,-8.20820820820821
Montana,Other,2018,94.4,99.9,-5.505505505505505
Nebraska,Other,2018,91.7,99.9,-8.20820820820821
Nevada,Other,2018,98.6,99.9,-1.3013013013013126
New Hampshire,Other,2018,107.1,99.9,7.207207207207196
New Jersey,Other,2018,117.6,99.9,17.717717717717704
New Mexico,Other,2018,97.5,99.9,-2.4024024024024078
New York,Other,2018,115.2,99.9,15.315315315315312
North Carolina,Other,2018,95.0,99.9,-4.90490490490491
North Dakota,Other,2018,91.6,99.9,-8.30830830830832
Ohio,Other,2018,91.5,99.9,-8.408408408408413
Oklahoma,Other,2018,91.1,99.9,-8.80880880880882
Oregon,Other,2018,98.2,99.9,-1.7017017017017042
Pennsylvania,Other,2018,100.3,99.9,0.4004004004003918
Rhode Island,Other,2018,103.5,99.9,3.603603603603598
South Carolina,Other,2018,94.9,99.9,-5.005005005005005
South Dakota,Other,2018,91.5,99.9,-8.408408408408413
Tennessee,Other,2018,90.3,99.9,-9.609609609609619
Texas,Other,2018,97.4,99.9,-2.5025025025025025
Utah,Other,2018,97.9,99.9,-2.002002002002002
Vermont,Other,2018,103.5,99.9,3.603603603603598
Virginia,Other,2018,100.2,99.9,0.3003003003002974
Washington,Other,2018,103.0,99.9,3.1031031031030976
West Virginia,Other,2018,96.0,99.9,-3.9039039039039096
Wisconsin,Other,2018,92.3,99.9,-7.607607607607616
Wyoming,Other,2018,94.8,99.9,-5.105105105105114
United States,All items,2019,100.0,100.0,0.0
Alabama,All items,2019,85.8,100.0,-14.200000000000001
Alaska,All items,2019,105.1,100.0,5.099999999999994
Arizona,All items,2019,96.3,100.0,-3.7000000000000024
Arkansas,All items,2019,84.7,100.0,-15.299999999999997
California,All items,2019,116.4,100.0,16.400000000000006
Colorado,All items,2019,101.9,100.0,1.900000000000006
Connecticut,All items,2019,105.0,100.0,5.0
Delaware,All items,2019,99.4,100.0,-0.5999999999999943
District of Columbia,All items,2019,115.2,100.0,15.200000000000003
Florida,All items,2019,101.0,100.0,1.0
Georgia,All items,2019,93.2,100.0,-6.799999999999998
Hawaii,All items,2019,119.3,100.0,19.299999999999997
Idaho,All items,2019,92.2,100.0,-7.799999999999997
Illinois,All items,2019,97.4,100.0,-2.5999999999999943
Indiana,All items,2019,88.7,100.0,-11.299999999999997
Iowa,All items,2019,89.0,100.0,-11.0
Kansas,All items,2019,89.2,100.0,-10.799999999999997
Kentucky,All items,2019,87.4,100.0,-12.599999999999994
Louisiana,All items,2019,87.9,100.0,-12.099999999999994
Maine,All items,2019,99.3,100.0,-0.7000000000000028
Maryland,All items,2019,107.7,100.0,7.700000000000003
Massachusetts,All items,2019,110.4,100.0,10.400000000000006
Michigan,All items,2019,92.3,100.0,-7.700000000000003
Minnesota,All items,2019,98.0,100.0,-2.0
Mississippi,All items,2019,84.4,100.0,-15.599999999999994
Missouri,All items,2019,88.7,100.0,-11.299999999999997
Montana,All items,2019,93.5,100.0,-6.5
Nebraska,All items,2019,89.5,100.0,-10.5
Nevada,All items,2019,97.4,100.0,-2.5999999999999943
New Hampshire,All items,2019,106.5,100.0,6.5
New Jersey,All items,2019,116.0,100.0,16.0
New Mexico,All items,2019,91.1,100.0,-8.900000000000006
New York,All items,2019,116.3,100.0,16.299999999999997
North Carolina,All items,2019,91.7,100.0,-8.299999999999997
North Dakota,All items,2019,89.3,100.0,-10.700000000000003
Ohio,All items,2019,88.4,100.0,-11.599999999999994
Oklahoma,All items,2019,87.2,100.0,-12.799999999999997
Oregon,All items,2019,102.2,100.0,2.200000000000003
Pennsylvania,All items,2019,97.0,100.0,-3.0
Rhode Island,All items,2019,101.3,100.0,1.2999999999999972
South Carolina,All items,2019,91.5,100.0,-8.5
South Dakota,All items,2019,87.8,100.0,-12.200000000000003
Tennessee,All items,2019,89.7,100.0,-10.299999999999997
Texas,All items,2019,96.5,100.0,-3.5000000000000004
Utah,All items,2019,96.5,100.0,-3.5000000000000004
Vermont,All items,2019,103.1,100.0,3.0999999999999943
Virginia,All items,2019,101.3,100.0,1.2999999999999972
Washington,All items,2019,108.4,100.0,8.400000000000006
West Virginia,All items,2019,87.1,100.0,-12.900000000000006
Wisconsin,All items,2019,91.9,100.0,-8.099999999999994
Wyoming,All items,2019,92.8,100.0,-7.200000000000002
United States,Goods,2019,99.2,99.2,0.0
Alabama,Goods,2019,95.9,99.2,-3.3266129032258034
Alaska,Goods,2019,102.3,99.2,3.1249999999999942
Arizona,Goods,2019,94.8,99.2,-4.435483870967747
Arkansas,Goods,2019,94.7,99.2,-4.536290322580645
California,Goods,2019,104.9,99.2,5.745967741935487
Colorado,Goods,2019,97.1,99.2,-2.1169354838709764
Connecticut,Goods,2019,102.4,99.2,3.2258064516129057
Delaware,Goods,2019,98.3,99.2,-0.9072580645161348
District of Columbia,Goods,2019,105.2,99.2,6.048387096774193
Florida,Goods,2019,97.8,99.2,-1.4112903225806508
Georgia,Goods,2019,96.8,99.2,-2.4193548387096833
Hawaii,Goods,2019,111.8,99.2,12.7016129032258
Idaho,Goods,2019,96.2,99.2,-3.0241935483870965
Illinois,Goods,2019,99.0,99.2,-0.2016129032258093
Indiana,Goods,2019,96.1,99.2,-3.1250000000000084
Iowa,Goods,2019,94.9,99.2,-4.334677419354835
Kansas,Goods,2019,95.1,99.2,-4.133064516129041
Kentucky,Goods,2019,94.8,99.2,-4.435483870967747
Louisiana,Goods,2019,95.8,99.2,-3.4274193548387157
Maine,Goods,2019,99.4,99.2,0.2016129032258093
Maryland,Goods,2019,102.4,99.2,3.2258064516129057
Massachusetts,Goods,2019,102.9,99.2,3.729838709677422
Michigan,Goods,2019,96.9,99.2,-2.318548387096771
Minnesota,Goods,2019,101.7,99.2,2.5201612903225805
Mississippi,Goods,2019,94.4,99.2,-4.838709677419352
Missouri,Goods,2019,95.5,99.2,-3.729838709677422
Montana,Goods,2019,97.0,99.2,-2.2177419354838737
Nebraska,Goods,2019,94.9,99.2,-4.334677419354835
Nevada,Goods,2019,93.9,99.2,-5.342741935483867
New Hampshire,Goods,2019,101.4,99.2,2.2177419354838737
New Jersey,Goods,2019,103.6,99.2,4.435483870967733
New Mexico,Goods,2019,94.8,99.2,-4.435483870967747
New York,Goods,2019,108.2,99.2,9.07258064516129
North Carolina,Goods,2019,95.8,99.2,-3.4274193548387157
North Dakota,Goods,2019,94.9,99.2,-4.334677419354835
Ohio,Goods,2019,95.8,99.2,-3.4274193548387157
Oklahoma,Goods,2019,95.2,99.2,-4.032258064516129
Oregon,Goods,2019,101.8,99.2,2.620967741935478
Pennsylvania,Goods,2019,99.7,99.2,0.5040322580645161
Rhode Island,Goods,2019,99.4,99.2,0.2016129032258093
South Carolina,Goods,2019,96.0,99.2,-3.2258064516129057
South Dakota,Goods,2019,94.8,99.2,-4.435483870967747
Tennessee,Goods,2019,95.9,99.2,-3.3266129032258034
Texas,Goods,2019,96.7,99.2,-2.5201612903225805
Utah,Goods,2019,94.5,99.2,-4.737903225806455
Vermont,Goods,2019,99.3,99.2,0.1008064516128975
Virginia,Goods,2019,98.9,99.2,-0.3024193548387068
Washington,Goods,2019,105.8,99.2,6.653225806451607
West Virginia,Goods,2019,94.6,99.2,-4.637096774193557
Wisconsin,Goods,2019,96.2,99.2,-3.0241935483870965
Wyoming,Goods,2019,96.7,99.2,-2.5201612903225805
United States,Rents,2019,101.4,101.4,0.0
Alabama,Rents,2019,61.9,101.4,-38.95463510848127
Alaska,Rents,2019,122.3,101.4,20.611439842209066
Arizona,Rents,2019,94.1,101.4,-7.199211045364902
Arkansas,Rents,2019,60.9,101.4,-39.94082840236687
California,Rents,2019,153.6,101.4,51.47928994082839
Colorado,Rents,2019,124.7,101.4,22.97830374753451
Connecticut,Rents,2019,107.6,101.4,6.114398422090718
Delaware,Rents,2019,95.0,101.4,-6.311637080867856
District of Columbia,Rents,2019,146.4,101.4,44.37869822485207
Florida,Rents,2019,109.4,101.4,7.889546351084813
Georgia,Rents,2019,82.6,101.4,-18.54043392504932
Hawaii,Rents,2019,152.6,101.4,50.49309664694279
Idaho,Rents,2019,80.6,101.4,-20.51282051282052
Illinois,Rents,2019,94.7,101.4,-6.607495069033533
Indiana,Rents,2019,72.8,101.4,-28.20512820512821
Iowa,Rents,2019,73.0,101.4,-28.007889546351088
Kansas,Rents,2019,72.7,101.4,-28.303747534516766
Kentucky,Rents,2019,67.7,101.4,-33.234714003944774
Louisiana,Rents,2019,72.1,101.4,-28.895463510848135
Maine,Rents,2019,91.7,101.4,-9.566074950690338
Maryland,Rents,2019,119.3,101.4,17.65285996055226
Massachusetts,Rents,2019,124.3,101.4,22.583826429980267
Michigan,Rents,2019,80.2,101.4,-20.907297830374755
Minnesota,Rents,2019,96.1,101.4,-5.2268244575936995
Mississippi,Rents,2019,60.0,101.4,-40.828402366863905
Missouri,Rents,2019,72.4,101.4,-28.59960552268244
Montana,Rents,2019,85.3,101.4,-15.877712031558191
Nebraska,Rents,2019,75.6,101.4,-25.44378698224853
Nevada,Rents,2019,101.8,101.4,0.3944773175542322
New Hampshire,Rents,2019,113.9,101.4,12.327416173570018
New Jersey,Rents,2019,130.7,101.4,28.895463510848106
New Mexico,Rents,2019,78.1,101.4,-22.978303747534525
New York,Rents,2019,130.0,101.4,28.2051282051282
North Carolina,Rents,2019,78.8,101.4,-22.287968441814606
North Dakota,Rents,2019,75.2,101.4,-25.83826429980276
Ohio,Rents,2019,71.7,101.4,-29.289940828402365
Oklahoma,Rents,2019,68.6,101.4,-32.347140039447744
Oregon,Rents,2019,109.7,101.4,8.185404339250491
Pennsylvania,Rents,2019,86.8,101.4,-14.39842209072979
Rhode Island,Rents,2019,101.2,101.4,-0.1972386587771231
South Carolina,Rents,2019,78.2,101.4,-22.879684418145956
South Dakota,Rents,2019,69.0,101.4,-31.952662721893493
Tennessee,Rents,2019,76.8,101.4,-24.260355029585806
Texas,Rents,2019,94.9,101.4,-6.41025641025641
Utah,Rents,2019,98.2,101.4,-3.155818540433928
Vermont,Rents,2019,109.8,101.4,8.284023668639044
Virginia,Rents,2019,107.4,101.4,5.9171597633136095
Washington,Rents,2019,122.9,101.4,21.203155818540434
West Virginia,Rents,2019,60.9,101.4,-39.94082840236687
Wisconsin,Rents,2019,83.7,101.4,-17.45562130177515
Wyoming,Rents,2019,82.4,101.4,-18.737672583826427
United States,Other,2019,100.0,100.0,0.0
Alabama,Other,2019,90.3,100.0,-9.700000000000003
Alaska,Other,2019,99.1,100.0,-0.9000000000000057
Arizona,Other,2019,99.7,100.0,-0.29999999999999716
Arkansas,Other,2019,91.0,100.0,-9.0
California,Other,2019,108.3,100.0,8.299999999999997
Colorado,Other,2019,96.0,100.0,-4.0
Connecticut,Other,2019,106.2,100.0,6.200000000000003
Delaware,Other,2019,103.6,100.0,3.5999999999999943
